Date,EUR,YTD
2005-08-29,0.81255,0.82645
2005-08-30,0.81374,0.82747
2005-08-31,0.82095,0.8300799999999999
2005-09-01,0.81981,0.8257
2005-09-02,0.80723,0.82183
2005-09-05,0.79738,0.8215600000000001
2005-09-06,0.7975800000000001,0.8213600000000001
2005-09-07,0.80109,0.8284299999999999
2005-09-08,0.80315,0.82788
2005-09-09,0.80528,0.83063
2005-09-12,0.80548,0.8202799999999999
2005-09-13,0.81215,0.8184
2005-09-14,0.8146,0.81726
2005-09-15,0.81208,0.81719
2005-09-16,0.81813,0.81713
2005-09-19,0.81679,0.8225
2005-09-20,0.8237899999999999,0.81893
2005-09-21,0.8227700000000001,0.8242700000000001
2005-09-22,0.818,0.8146
2005-09-23,0.81806,0.81666
2005-09-26,0.8252200000000001,0.81202
2005-09-27,0.83119,0.8124100000000001
2005-09-28,0.83299,0.81606
2005-09-29,0.8307700000000001,0.8107
2005-09-30,0.8289799999999999,0.8114899999999999
2005-10-03,0.8304299999999999,0.80587
2005-10-04,0.83801,0.80561
2005-10-05,0.8376600000000001,0.8126800000000001
2005-10-06,0.8370299999999999,0.81274
2005-10-07,0.8291200000000001,0.8142
2005-10-10,0.82345,0.81294
2005-10-11,0.8272700000000001,0.81202
2005-10-12,0.83181,0.80697
2005-10-13,0.83278,0.8122199999999999
2005-10-14,0.83472,0.8152
2005-10-17,0.8334,0.80795
2005-10-18,0.83181,0.8055399999999999
2005-10-19,0.83773,0.80167
2005-10-20,0.8368200000000001,0.79942
2005-10-21,0.8366100000000001,0.79428
2005-10-24,0.8325,0.79327
2005-10-25,0.83724,0.79327
2005-10-26,0.83215,0.78174
2005-10-27,0.82926,0.78223
2005-10-28,0.8244,0.78174
2005-10-31,0.82386,0.78672
2005-11-01,0.8317399999999999,0.7851100000000001
2005-11-02,0.83278,0.7844399999999999
2005-11-03,0.8338899999999999,0.78709
2005-11-04,0.8305,0.7840699999999999
2005-11-07,0.83801,0.77676
2005-11-08,0.8457399999999999,0.77785
2005-11-09,0.85172,0.77417
2005-11-10,0.85193,0.77453
2005-11-11,0.8502,0.77059
2005-11-14,0.8549200000000001,0.7758
2005-11-15,0.85375,0.77393
2005-11-16,0.8571200000000001,0.7719
2005-11-17,0.8563799999999999,0.77095
2005-11-18,0.85529,0.7677
2005-11-21,0.85624,0.76781
2005-11-22,0.84667,0.76805
2005-11-23,0.8546299999999999,0.7672800000000001
2005-11-24,0.8491799999999999,0.764
2005-11-25,0.8486799999999999,0.76069
2005-11-28,0.8501200000000001,0.75683
2005-11-29,0.8528100000000001,0.7554
2005-11-30,0.84796,0.75489
2005-12-01,0.84969,0.75216
2005-12-02,0.8514299999999999,0.75222
2005-12-05,0.8549200000000001,0.7510899999999999
2005-12-06,0.84983,0.75188
2005-12-07,0.8486799999999999,0.74432
2005-12-08,0.8539700000000001,0.74316
2005-12-09,0.85005,0.75188
2005-12-12,0.84854,0.7516
2005-12-13,0.83857,0.7580899999999999
2005-12-14,0.83857,0.75369
2005-12-15,0.83195,0.75092
2005-12-16,0.8334,0.74722
2005-12-19,0.83452,0.74621
2005-12-20,0.83493,0.75392
2005-12-21,0.83647,0.7475
2005-12-22,0.8423200000000001,0.7466
2005-12-23,0.84588,0.74716
2005-12-26,0.84324,0.74316
2005-12-27,0.84324,0.73844
2005-12-28,0.8437399999999999,0.73926
2005-12-29,0.83921,0.73351
2005-12-30,0.84567,0.7348600000000001
2006-01-02,0.84767,0.7350800000000001
2006-01-03,0.84559,0.73416
2006-01-04,0.84211,0.74036
2006-01-05,0.8276100000000001,0.74822
2006-01-06,0.8272700000000001,0.7562
2006-01-09,0.8269200000000001,0.75855
2006-01-10,0.82795,0.75758
2006-01-11,0.82891,0.76318
2006-01-12,0.8272700000000001,0.7608600000000001
2006-01-13,0.8255600000000001,0.7610899999999999
2006-01-16,0.83063,0.75574
2006-01-17,0.82563,0.76388
2006-01-18,0.82816,0.76423
2006-01-19,0.8247399999999999,0.7657
2006-01-20,0.82829,0.76435
2006-01-23,0.8286399999999999,0.77304
2006-01-24,0.81453,0.7714300000000001
2006-01-25,0.81486,0.7654
2006-01-26,0.8134,0.76775
2006-01-27,0.81606,0.76894
2006-01-30,0.8215600000000001,0.7677
2006-01-31,0.82768,0.76717
2006-02-01,0.8252200000000001,0.76717
2006-02-02,0.82699,0.76764
2006-02-03,0.82878,0.76564
2006-02-06,0.8291200000000001,0.76917
2006-02-07,0.83465,0.77172
2006-02-08,0.83521,0.77857
2006-02-09,0.83696,0.78345
2006-02-10,0.8352799999999999,0.78358
2006-02-13,0.83542,0.78266
2006-02-14,0.8411799999999999,0.77791
2006-02-15,0.8404799999999999,0.7711899999999999
2006-02-16,0.84005,0.7682899999999999
2006-02-17,0.84331,0.7668699999999999
2006-02-20,0.84296,0.76681
2006-02-21,0.8380799999999999,0.76693
2006-02-22,0.83991,0.76599
2006-02-23,0.84211,0.75798
2006-02-24,0.8363299999999999,0.7574
2006-02-27,0.84062,0.75415
2006-02-28,0.8437399999999999,0.75959
2006-03-01,0.84211,0.75432
2006-03-02,0.83654,0.75666
2006-03-03,0.83886,0.7633
2006-03-06,0.83195,0.7608
2006-03-07,0.83215,0.76249
2006-03-08,0.83942,0.75775
2006-03-09,0.83935,0.7549399999999999
2006-03-10,0.83893,0.74929
2006-03-13,0.8390000000000001,0.7457699999999999
2006-03-14,0.8387899999999999,0.74538
2006-03-15,0.83696,0.74783
2006-03-16,0.8315299999999999,0.74722
2006-03-17,0.82857,0.74778
2006-03-20,0.82068,0.7475
2006-03-21,0.82142,0.75307
2006-03-22,0.82345,0.75763
2006-03-23,0.82857,0.7590100000000001
2006-03-24,0.8295299999999999,0.7662800000000001
2006-03-27,0.83549,0.7703
2006-03-28,0.8316,0.7703
2006-03-29,0.8275399999999999,0.7703
2006-03-30,0.8325,0.77363
2006-03-31,0.8267200000000001,0.77262
2006-04-03,0.8261700000000001,0.77137
2006-04-04,0.8289799999999999,0.77166
2006-04-05,0.81853,0.77622
2006-04-06,0.81553,0.78064
2006-04-07,0.8122199999999999,0.7776
2006-04-10,0.82109,0.77381
2006-04-11,0.8265100000000001,0.78009
2006-04-12,0.8261,0.77095
2006-04-13,0.8247399999999999,0.77012
2006-04-14,0.82686,0.77387
2006-04-17,0.82686,0.78003
2006-04-18,0.82686,0.77712
2006-04-19,0.81619,0.7711899999999999
2006-04-20,0.80998,0.76947
2006-04-21,0.80998,0.7663399999999999
2006-04-24,0.81202,0.76581
2006-04-25,0.8087300000000001,0.7647
2006-04-26,0.80483,0.77125
2006-04-27,0.80483,0.77036
2006-04-28,0.8055399999999999,0.77399
2006-05-01,0.79764,0.77489
2006-05-02,0.79764,0.77178
2006-05-03,0.79095,0.77742
2006-05-04,0.79227,0.77785
2006-05-05,0.7941600000000001,0.7720199999999999
2006-05-08,0.78815,0.7719600000000001
2006-05-09,0.78394,0.7723800000000001
2006-05-10,0.78759,0.77979
2006-05-11,0.7825300000000001,0.7779699999999999
2006-05-12,0.78641,0.77628
2006-05-15,0.77435,0.7830199999999999
2006-05-16,0.77967,0.79145
2006-05-17,0.7802100000000001,0.79264
2006-05-18,0.77628,0.7913899999999999
2006-05-19,0.78309,0.79233
2006-05-22,0.78327,0.79101
2006-05-23,0.78413,0.7932100000000001
2006-05-24,0.77876,0.79694
2006-05-25,0.77815,0.7925800000000001
2006-05-26,0.78401,0.79592
2006-05-29,0.7814300000000001,0.7985300000000001
2006-05-30,0.78382,0.79675
2006-05-31,0.77888,0.8018
2006-06-01,0.77712,0.81096
2006-06-02,0.78518,0.8178
2006-06-05,0.7803399999999999,0.8154600000000001
2006-06-06,0.77172,0.81374
2006-06-07,0.7783899999999999,0.81486
2006-06-08,0.78192,0.8140000000000001
2006-06-09,0.7852399999999999,0.81142
2006-06-12,0.78995,0.81706
2006-06-13,0.79542,0.8177300000000001
2006-06-14,0.79548,0.82905
2006-06-15,0.79599,0.82576
2006-06-16,0.79302,0.82857
2006-06-19,0.79045,0.82542
2006-06-20,0.79422,0.8212200000000001
2006-06-21,0.79707,0.8190000000000001
2006-06-22,0.79164,0.82699
2006-06-23,0.79479,0.8257
2006-06-26,0.79987,0.82878
2006-06-27,0.79611,0.82768
2006-06-28,0.79573,0.8221
2006-06-29,0.7955399999999999,0.8267899999999999
2006-06-30,0.79815,0.8296
2006-07-03,0.7866,0.82699
2006-07-04,0.78186,0.82734
2006-07-05,0.7818,0.8407600000000001
2006-07-06,0.78162,0.84154
2006-07-07,0.7852399999999999,0.83942
2006-07-10,0.7826,0.8363299999999999
2006-07-11,0.7841899999999999,0.84005
2006-07-12,0.78518,0.8329200000000001
2006-07-13,0.78604,0.82196
2006-07-14,0.7879,0.82075
2006-07-17,0.78952,0.8287100000000001
2006-07-18,0.79738,0.82829
2006-07-19,0.79802,0.8296
2006-07-20,0.80115,0.8357700000000001
2006-07-21,0.79095,0.8289799999999999
2006-07-24,0.78864,0.82055
2006-07-25,0.7915800000000001,0.82352
2006-07-26,0.7913899999999999,0.8288399999999999
2006-07-27,0.79447,0.83424
2006-07-28,0.7851100000000001,0.8340299999999999
2006-07-31,0.78964,0.82645
2006-08-01,0.78327,0.8269200000000001
2006-08-02,0.78376,0.8184
2006-08-03,0.78137,0.81853
2006-08-04,0.78241,0.81248
2006-08-07,0.78174,0.81175
2006-08-08,0.7782100000000001,0.8073600000000001
2006-08-09,0.77888,0.8084100000000001
2006-08-10,0.77646,0.8086
2006-08-11,0.77779,0.80795
2006-08-14,0.78278,0.80613
2006-08-15,0.7862899999999999,0.80276
2006-08-16,0.78585,0.80815
2006-08-17,0.78168,0.81215
2006-08-18,0.77646,0.8132699999999999
2006-08-21,0.78113,0.8188
2006-08-22,0.77405,0.8208200000000001
2006-08-23,0.78052,0.8175899999999999
2006-08-24,0.78052,0.8174600000000001
2006-08-25,0.77936,0.81893
2006-08-28,0.78358,0.81486
2006-08-29,0.78125,0.81255
2006-08-30,0.78076,0.81374
2006-08-31,0.78015,0.82095
2006-09-01,0.77815,0.81981
2006-09-04,0.7802100000000001,0.80723
2006-09-05,0.77809,0.79738
2006-09-06,0.78064,0.7975800000000001
2006-09-07,0.78168,0.80109
2006-09-08,0.7854800000000001,0.80315
2006-09-11,0.7866,0.80528
2006-09-12,0.7866,0.80548
2006-09-13,0.78684,0.81215
2006-09-14,0.78883,0.8146
2006-09-15,0.78598,0.81208
2006-09-18,0.78895,0.81813
2006-09-19,0.7895800000000001,0.81679
2006-09-20,0.7902600000000001,0.8237899999999999
2006-09-21,0.78889,0.8227700000000001
2006-09-22,0.7854800000000001,0.818
2006-09-25,0.7802100000000001,0.81806
2006-09-26,0.7832100000000001,0.8252200000000001
2006-09-27,0.78771,0.83119
2006-09-28,0.7883899999999999,0.83299
2006-09-29,0.7866,0.8307700000000001
2006-10-02,0.78989,0.8289799999999999
2006-10-03,0.78833,0.8304299999999999
2006-10-04,0.7851100000000001,0.83801
2006-10-05,0.7883899999999999,0.8376600000000001
2006-10-06,0.7861,0.8370299999999999
2006-10-09,0.78964,0.8291200000000001
2006-10-10,0.79346,0.82345
2006-10-11,0.7975800000000001,0.8272700000000001
2006-10-12,0.7972600000000001,0.83181
2006-10-13,0.79802,0.83278
2006-10-16,0.79681,0.83472
2006-10-17,0.79904,0.8334
2006-10-18,0.79847,0.83181
2006-10-19,0.7972600000000001,0.83773
2006-10-20,0.79611,0.8368200000000001
2006-10-23,0.79252,0.8366100000000001
2006-10-24,0.79643,0.8325
2006-10-25,0.79738,0.83724
2006-10-26,0.79491,0.83215
2006-10-27,0.79033,0.82926
2006-10-30,0.78846,0.8244
2006-10-31,0.78635,0.82386
2006-11-01,0.78765,0.8317399999999999
2006-11-02,0.78388,0.83278
2006-11-03,0.78327,0.8338899999999999
2006-11-06,0.7837,0.8305
2006-11-07,0.78728,0.83801
2006-11-08,0.78401,0.8457399999999999
2006-11-09,0.78272,0.85172
2006-11-10,0.78149,0.85193
2006-11-13,0.77736,0.8502
2006-11-14,0.77942,0.8549200000000001
2006-11-15,0.77979,0.85375
2006-11-16,0.78174,0.8571200000000001
2006-11-17,0.78101,0.8563799999999999
2006-11-20,0.78284,0.85529
2006-11-21,0.77876,0.85624
2006-11-22,0.7804,0.84667
2006-11-23,0.77604,0.8546299999999999
2006-11-24,0.7720199999999999,0.8491799999999999
2006-11-27,0.76464,0.8486799999999999
2006-11-28,0.76254,0.8501200000000001
2006-11-29,0.76063,0.8528100000000001
2006-11-30,0.76005,0.84796
2006-12-01,0.75758,0.84969
2006-12-04,0.7550600000000001,0.8514299999999999
2006-12-05,0.75137,0.8549200000000001
2006-12-06,0.75013,0.84983
2006-12-07,0.75335,0.8486799999999999
2006-12-08,0.75205,0.8539700000000001
2006-12-11,0.7532399999999999,0.85005
2006-12-12,0.7589,0.84854
2006-12-13,0.7550600000000001,0.83857
2006-12-14,0.7538600000000001,0.83857
2006-12-15,0.7580399999999999,0.83195
2006-12-18,0.7630100000000001,0.8334
2006-12-19,0.76365,0.83452
2006-12-20,0.7599899999999999,0.83493
2006-12-21,0.7574,0.83647
2006-12-22,0.75884,0.8423200000000001
2006-12-25,0.7580399999999999,0.84588
2006-12-26,0.7580399999999999,0.84324
2006-12-27,0.7580399999999999,0.84324
2006-12-28,0.75994,0.8437399999999999
2006-12-29,0.75913,0.83921
2007-01-01,0.7593,0.84567
2007-01-02,0.7593,0.84767
2007-01-03,0.75358,0.84559
2007-01-04,0.7558,0.84211
2007-01-05,0.7630100000000001,0.8276100000000001
2007-01-08,0.7642899999999999,0.8272700000000001
2007-01-09,0.76888,0.8269200000000001
2007-01-10,0.76817,0.82795
2007-01-11,0.76994,0.82891
2007-01-12,0.77018,0.8272700000000001
2007-01-15,0.77561,0.8255600000000001
2007-01-16,0.77274,0.83063
2007-01-17,0.7720199999999999,0.82563
2007-01-18,0.77465,0.82816
2007-01-19,0.77387,0.8247399999999999
2007-01-22,0.77172,0.82829
2007-01-23,0.77304,0.8286399999999999
2007-01-24,0.7668699999999999,0.81453
2007-01-25,0.76894,0.81486
2007-01-26,0.77053,0.8134
2007-01-29,0.77513,0.81606
2007-01-30,0.77393,0.8215600000000001
2007-01-31,0.77089,0.82768
2007-02-01,0.7719600000000001,0.8252200000000001
2007-02-02,0.76805,0.82699
2007-02-05,0.76805,0.82878
2007-02-06,0.77369,0.8291200000000001
2007-02-07,0.7719,0.83465
2007-02-08,0.77,0.83521
2007-02-09,0.76976,0.83696
2007-02-12,0.76882,0.8352799999999999
2007-02-13,0.77184,0.83542
2007-02-14,0.76793,0.8411799999999999
2007-02-15,0.76441,0.8404799999999999
2007-02-16,0.76121,0.84005
2007-02-19,0.76225,0.84331
2007-02-20,0.7615,0.84296
2007-02-21,0.76075,0.8380799999999999
2007-02-22,0.76075,0.83991
2007-02-23,0.7630100000000001,0.84211
2007-02-26,0.7613800000000001,0.8363299999999999
2007-02-27,0.75988,0.84062
2007-02-28,0.7558600000000001,0.8437399999999999
2007-03-01,0.75694,0.84211
2007-03-02,0.7561399999999999,0.83654
2007-03-05,0.75971,0.83886
2007-03-06,0.76435,0.83195
2007-03-07,0.76336,0.83215
2007-03-08,0.76132,0.83942
2007-03-09,0.76034,0.83935
2007-03-12,0.76017,0.83893
2007-03-13,0.7601100000000001,0.8390000000000001
2007-03-14,0.75654,0.8387899999999999
2007-03-15,0.75855,0.83696
2007-03-16,0.7560899999999999,0.8315299999999999
2007-03-19,0.75047,0.82857
2007-03-20,0.75171,0.82068
2007-03-21,0.7521100000000001,0.82142
2007-03-22,0.7522800000000001,0.82345
2007-03-23,0.7490100000000001,0.82857
2007-03-26,0.75036,0.8295299999999999
2007-03-27,0.7538600000000001,0.83549
2007-03-28,0.7492300000000001,0.8316
2007-03-29,0.7491800000000001,0.8275399999999999
2007-03-30,0.74895,0.8325
2007-04-02,0.7508600000000001,0.8267200000000001
2007-04-03,0.74817,0.8261700000000001
2007-04-04,0.74862,0.8289799999999999
2007-04-05,0.74895,0.81853
2007-04-06,0.74778,0.81553
2007-04-09,0.74778,0.8122199999999999
2007-04-10,0.74778,0.82109
2007-04-11,0.7448199999999999,0.8265100000000001
2007-04-12,0.74527,0.8261
2007-04-13,0.74256,0.8247399999999999
2007-04-16,0.7389899999999999,0.82686
2007-04-17,0.73801,0.82686
2007-04-18,0.73806,0.82686
2007-04-19,0.73654,0.81619
2007-04-20,0.73524,0.80998
2007-04-23,0.73497,0.80998
2007-04-24,0.73763,0.81202
2007-04-25,0.73627,0.8087300000000001
2007-04-26,0.73265,0.80483
2007-04-27,0.73551,0.80483
2007-04-30,0.73298,0.8055399999999999
2007-05-01,0.73502,0.79764
2007-05-02,0.73502,0.79764
2007-05-03,0.7359399999999999,0.79095
2007-05-04,0.73459,0.79227
2007-05-07,0.73741,0.7941600000000001
2007-05-08,0.73448,0.78815
2007-05-09,0.73757,0.78394
2007-05-10,0.73883,0.78759
2007-05-11,0.73926,0.7825300000000001
2007-05-14,0.74151,0.78641
2007-05-15,0.73806,0.77435
2007-05-16,0.73866,0.77967
2007-05-17,0.7367,0.7802100000000001
2007-05-18,0.7398600000000001,0.77628
2007-05-21,0.742,0.78309
2007-05-22,0.74383,0.78327
2007-05-23,0.74327,0.78413
2007-05-24,0.74129,0.77876
2007-05-25,0.7436,0.77815
2007-05-28,0.7439899999999999,0.78401
2007-05-29,0.74333,0.7814300000000001
2007-05-30,0.74025,0.78382
2007-05-31,0.74516,0.77888
2007-06-01,0.74333,0.77712
2007-06-04,0.74427,0.78518
2007-06-05,0.74173,0.7803399999999999
2007-06-06,0.7389899999999999,0.77172
2007-06-07,0.74003,0.7783899999999999
2007-06-08,0.74239,0.78192
2007-06-11,0.74912,0.7852399999999999
2007-06-12,0.74878,0.78995
2007-06-13,0.74934,0.79542
2007-06-14,0.75262,0.79548
2007-06-15,0.75165,0.79599
2007-06-18,0.7510899999999999,0.79302
2007-06-19,0.74605,0.79045
2007-06-20,0.7461,0.79422
2007-06-21,0.7447699999999999,0.79707
2007-06-22,0.74644,0.79164
2007-06-25,0.7439899999999999,0.79479
2007-06-26,0.7428899999999999,0.79987
2007-06-27,0.7429399999999999,0.79611
2007-06-28,0.74416,0.79573
2007-06-29,0.74256,0.7955399999999999
2007-07-02,0.74047,0.79815
2007-07-03,0.7359399999999999,0.7866
2007-07-04,0.73524,0.78186
2007-07-05,0.73432,0.7818
2007-07-06,0.73314,0.78162
2007-07-09,0.73551,0.7852399999999999
2007-07-10,0.73416,0.7826
2007-07-11,0.73174,0.7841899999999999
2007-07-12,0.72711,0.78518
2007-07-13,0.72527,0.78604
2007-07-16,0.72558,0.7879
2007-07-17,0.72564,0.78952
2007-07-18,0.72616,0.79738
2007-07-19,0.7257399999999999,0.79802
2007-07-20,0.72359,0.80115
2007-07-23,0.72448,0.79095
2007-07-24,0.72354,0.78864
2007-07-25,0.72291,0.7915800000000001
2007-07-26,0.72764,0.7913899999999999
2007-07-27,0.7287600000000001,0.79447
2007-07-30,0.73255,0.7851100000000001
2007-07-31,0.73212,0.78964
2007-08-01,0.72955,0.78327
2007-08-02,0.7319,0.78376
2007-08-03,0.73185,0.78137
2007-08-06,0.73025,0.78241
2007-08-07,0.7236899999999999,0.78174
2007-08-08,0.72495,0.7782100000000001
2007-08-09,0.72495,0.77888
2007-08-10,0.72839,0.77646
2007-08-13,0.7326,0.77779
2007-08-14,0.73255,0.78278
2007-08-15,0.73578,0.7862899999999999
2007-08-16,0.74206,0.78585
2007-08-17,0.7459899999999999,0.78168
2007-08-20,0.74327,0.77646
2007-08-21,0.74206,0.78113
2007-08-22,0.7403,0.77405
2007-08-23,0.7411300000000001,0.78052
2007-08-24,0.7367,0.78052
2007-08-27,0.73448,0.77936
2007-08-28,0.73217,0.78358
2007-08-29,0.73185,0.78125
2007-08-30,0.7336199999999999,0.78076
2007-08-31,0.73475,0.78015
2007-09-03,0.7296600000000001,0.77815
2007-09-04,0.7335699999999999,0.7802100000000001
2007-09-05,0.73638,0.77809
2007-09-06,0.7359399999999999,0.78064
2007-09-07,0.73158,0.78168
2007-09-10,0.73014,0.7854800000000001
2007-09-11,0.7249,0.7866
2007-09-12,0.72338,0.7866
2007-09-13,0.7202,0.78684
2007-09-14,0.71958,0.78883
2007-09-17,0.7215,0.78598
2007-09-18,0.7206199999999999,0.78895
2007-09-19,0.72114,0.7895800000000001
2007-09-20,0.7155600000000001,0.7902600000000001
2007-09-21,0.7127600000000001,0.78889
2007-09-24,0.7117899999999999,0.7854800000000001
2007-09-25,0.70857,0.7802100000000001
2007-09-26,0.70892,0.7832100000000001
2007-09-27,0.70786,0.78771
2007-09-28,0.70522,0.7883899999999999
2007-10-01,0.70527,0.7866
2007-10-02,0.7026399999999999,0.78989
2007-10-03,0.70597,0.78833
2007-10-04,0.7044699999999999,0.7851100000000001
2007-10-05,0.70877,0.7883899999999999
2007-10-08,0.70741,0.7861
2007-10-09,0.70977,0.78964
2007-10-10,0.7124,0.79346
2007-10-11,0.70691,0.7975800000000001
2007-10-12,0.70427,0.7972600000000001
2007-10-15,0.70557,0.79802
2007-10-16,0.70294,0.79681
2007-10-17,0.7067100000000001,0.79904
2007-10-18,0.70423,0.79847
2007-10-19,0.69935,0.7972600000000001
2007-10-22,0.69989,0.79611
2007-10-23,0.70592,0.79252
2007-10-24,0.7015600000000001,0.79643
2007-10-25,0.7027399999999999,0.79738
2007-10-26,0.69886,0.79491
2007-10-29,0.69522,0.79033
2007-10-30,0.69488,0.78846
2007-10-31,0.69411,0.78635
2007-11-01,0.69219,0.78765
2007-11-02,0.69334,0.78388
2007-11-05,0.69066,0.78327
2007-11-06,0.69023,0.7837
2007-11-07,0.68743,0.78728
2007-11-08,0.6792600000000001,0.78401
2007-11-09,0.68185,0.78272
2007-11-12,0.68106,0.78149
2007-11-13,0.68592,0.77736
2007-11-14,0.6846,0.77942
2007-11-15,0.6802699999999999,0.77979
2007-11-16,0.68311,0.78174
2007-11-19,0.68255,0.78101
2007-11-20,0.6824100000000001,0.78284
2007-11-21,0.6763600000000001,0.77876
2007-11-22,0.67504,0.7804
2007-11-23,0.67435,0.77604
2007-11-26,0.67527,0.7720199999999999
2007-11-27,0.6736300000000001,0.76464
2007-11-28,0.6723100000000001,0.76254
2007-11-29,0.6781,0.76063
2007-11-30,0.67852,0.76005
2007-12-03,0.6774600000000001,0.75758
2007-12-04,0.68185,0.7550600000000001
2007-12-05,0.67838,0.75137
2007-12-06,0.67935,0.75013
2007-12-07,0.6871,0.75335
2007-12-10,0.6826399999999999,0.75205
2007-12-11,0.6794399999999999,0.7532399999999999
2007-12-12,0.68157,0.7589
2007-12-13,0.68143,0.7550600000000001
2007-12-14,0.68106,0.7538600000000001
2007-12-17,0.68923,0.7580399999999999
2007-12-18,0.6947800000000001,0.7630100000000001
2007-12-19,0.69367,0.76365
2007-12-20,0.69517,0.7599899999999999
2007-12-21,0.69691,0.7574
2007-12-24,0.6954100000000001,0.75884
2007-12-25,0.6945399999999999,0.7580399999999999
2007-12-26,0.6945399999999999,0.7580399999999999
2007-12-27,0.6945399999999999,0.7580399999999999
2007-12-28,0.6889,0.75994
2007-12-31,0.6806399999999999,0.75913
2008-01-01,0.6793,0.7593
2008-01-02,0.6793,0.7593
2008-01-03,0.68083,0.75358
2008-01-04,0.67783,0.7558
2008-01-07,0.67902,0.7630100000000001
2008-01-08,0.6792100000000001,0.7642899999999999
2008-01-09,0.68004,0.76888
2008-01-10,0.6812,0.76817
2008-01-11,0.68204,0.76994
2008-01-14,0.67604,0.77018
2008-01-15,0.67137,0.77561
2008-01-16,0.67177,0.77274
2008-01-17,0.67604,0.7720199999999999
2008-01-18,0.68069,0.77465
2008-01-21,0.68148,0.77387
2008-01-22,0.6905100000000001,0.77172
2008-01-23,0.68994,0.77304
2008-01-24,0.68615,0.7668699999999999
2008-01-25,0.68199,0.76894
2008-01-28,0.68004,0.77053
2008-01-29,0.67774,0.77513
2008-01-30,0.67691,0.77393
2008-01-31,0.6752199999999999,0.77089
2008-02-01,0.6724899999999999,0.7719600000000001
2008-02-04,0.67164,0.76805
2008-02-05,0.67435,0.76805
2008-02-06,0.68083,0.77369
2008-02-07,0.68395,0.7719
2008-02-08,0.68639,0.77
2008-02-11,0.68904,0.76976
2008-02-12,0.68766,0.76882
2008-02-13,0.68785,0.77184
2008-02-14,0.6855899999999999,0.76793
2008-02-15,0.68371,0.76441
2008-02-18,0.68148,0.76121
2008-02-19,0.68325,0.76225
2008-02-20,0.67833,0.7615
2008-02-21,0.6823100000000001,0.76075
2008-02-22,0.67861,0.76075
2008-02-25,0.6734899999999999,0.7630100000000001
2008-02-26,0.6749,0.7613800000000001
2008-02-27,0.6723100000000001,0.75988
2008-02-28,0.66472,0.7558600000000001
2008-02-29,0.66133,0.7558600000000001
2008-03-03,0.65933,0.7561399999999999
2008-03-04,0.65776,0.7561399999999999
2008-03-05,0.65764,0.75971
2008-03-06,0.6580699999999999,0.76435
2008-03-07,0.65278,0.76336
2008-03-10,0.64863,0.76034
2008-03-11,0.65189,0.76034
2008-03-12,0.6502399999999999,0.76017
2008-03-13,0.64612,0.7601100000000001
2008-03-14,0.6419699999999999,0.75654
2008-03-17,0.64263,0.7560899999999999
2008-03-18,0.63412,0.7560899999999999
2008-03-19,0.63408,0.75047
2008-03-20,0.63727,0.75171
2008-03-21,0.6483800000000001,0.7521100000000001
2008-03-24,0.6483800000000001,0.7490100000000001
2008-03-25,0.6483800000000001,0.7490100000000001
2008-03-26,0.6423,0.75036
2008-03-27,0.63654,0.7538600000000001
2008-03-28,0.63347,0.7492300000000001
2008-03-31,0.63307,0.74895
2008-04-01,0.63243,0.74895
2008-04-02,0.63857,0.7508600000000001
2008-04-03,0.63971,0.74817
2008-04-04,0.64408,0.74862
2008-04-07,0.63605,0.74778
2008-04-08,0.63723,0.74778
2008-04-09,0.6371899999999999,0.74778
2008-04-10,0.63589,0.74778
2008-04-11,0.62992,0.7448199999999999
2008-04-14,0.63159,0.74256
2008-04-15,0.63016,0.74256
2008-04-16,0.63179,0.7389899999999999
2008-04-17,0.62783,0.73801
2008-04-18,0.6300399999999999,0.73806
2008-04-21,0.63371,0.73524
2008-04-22,0.6290100000000001,0.73524
2008-04-23,0.62771,0.73497
2008-04-24,0.62735,0.73763
2008-04-25,0.6341600000000001,0.73627
2008-04-28,0.6411899999999999,0.73551
2008-04-29,0.63988,0.73551
2008-04-30,0.64222,0.73298
2008-05-01,0.6435,0.73502
2008-05-02,0.6435,0.73502
2008-05-05,0.64691,0.73459
2008-05-06,0.64683,0.73459
2008-05-07,0.644,0.73741
2008-05-08,0.6480899999999999,0.73448
2008-05-09,0.65159,0.73757
2008-05-12,0.64691,0.73926
2008-05-13,0.6480899999999999,0.73926
2008-05-14,0.6462899999999999,0.74151
2008-05-15,0.64771,0.73806
2008-05-16,0.64625,0.73866
2008-05-19,0.6452399999999999,0.7398600000000001
2008-05-20,0.6419699999999999,0.7398600000000001
2008-05-21,0.63943,0.742
2008-05-22,0.6348,0.74383
2008-05-23,0.63472,0.74327
2008-05-26,0.6352399999999999,0.7436
2008-05-27,0.63448,0.7436
2008-05-28,0.63452,0.7439899999999999
2008-05-29,0.63873,0.74333
2008-05-30,0.64305,0.74025
2008-06-02,0.64483,0.74333
2008-06-03,0.6442899999999999,0.74333
2008-06-04,0.64131,0.74427
2008-06-05,0.64658,0.74173
2008-06-06,0.64927,0.7389899999999999
2008-06-09,0.64115,0.74239
2008-06-10,0.63355,0.74239
2008-06-11,0.64408,0.74912
2008-06-12,0.64454,0.74878
2008-06-13,0.64863,0.74934
2008-06-16,0.6520600000000001,0.75165
2008-06-17,0.64687,0.75165
2008-06-18,0.64612,0.7510899999999999
2008-06-19,0.64545,0.74605
2008-06-20,0.64595,0.7461
